TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.20.5.260	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.470.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1440.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.500.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.45.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.920.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.10.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.12710	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.418.50	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.280.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.20.500	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.50.550	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.1040	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2420	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.680	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.880	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.820	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.11.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.900	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1490.50	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1250.90	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2030	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1000.50	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10180	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.246.140	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.29.70	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.128.80	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1440.170	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.196.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.910.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.40.50	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.150.10.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1170.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1760.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.140.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1330.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.960.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.30.70	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.25.660	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.2570	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.450.320	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1900.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.20.20.210	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.30.870	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.7700	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.40.180	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.128.180	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.940	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.410	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.840	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.820	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1220	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.70.98.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.572.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.910.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.460.80	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.360.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.870	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.520.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1360.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.268.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.29.160	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1360.230	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.28.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1320.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.980	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.418.60	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.2260.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.670.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.930.12	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.150.380	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1330.210	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.250.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.30.770	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.450	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1250.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.1880	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.170.210.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.440	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.31.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.260.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1240.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.479.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.2050	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.1340	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.860.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.350	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.950.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.11060	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.70.70.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.28.70	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.720.90	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10730	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10300	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.1050.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.420	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.2410	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.140	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.2460	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1600	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.120.10.100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.49.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.450.580	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.250	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.200.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1330.120	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1470.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1470	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.357.70	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.770.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.840	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.120	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.370.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.540	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.210	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.2180.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.1130	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1340.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.160.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.630	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10900	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2010	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.287.1090	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.20.550	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.160.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.150.250	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.645.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.460	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.286.60	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3580.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.510	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1260.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.450.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.170.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.280.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.270	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.109.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.246.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.30.280	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.120.1040	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1440.200	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.5.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.50.20.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.160.500	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.110.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.970.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.1290	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.129.110	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.120.390	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.990.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.900	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.950.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.440.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1960.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1200.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.70.98.110	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1080.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1060.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.730.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.340	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.390	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.980	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.750.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3350.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.93.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1170.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.28.120	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.250.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.80	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1300	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.420.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10580	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1650.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1320.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2170	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.360	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.1130	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1190.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.700.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.81.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.11990	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.1010	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3200.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.150.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.1760	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.420	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.287.1010	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.150.170	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.40.380	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.1950	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1370.70	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1650.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.56.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.55.10.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.870.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.600.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1680.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.20.620	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.246.60	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.60.140.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.2380.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.1130	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.12100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.390.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.960.50	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.200.160	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.550	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.780.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1280.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.280.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.70.3000	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1150.12	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.120.1070	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.420.140	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1330.90	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1740.100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.240	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.870.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.940.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.110.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.34.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1280	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1440.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1060.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.60.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.150.300	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.200	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2150	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2430	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.2280.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.25.630	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.670	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.479.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.287.380	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3450.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.250.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1820.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.287.440	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.150.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.660	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.1170	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.870.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.300.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.10.620.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.720.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.25.420	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.418.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.70.220.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.4100.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.140.100	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.140.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1760	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1440	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.1470	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.10320	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.28.40	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1490.80	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.225.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1700.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.680.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.10.160.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.20.20.380	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1010.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.160.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.170.260.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.970	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.720	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.30.160	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3290.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.15.10.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.81.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.30.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.1150	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1890	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1030.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1860	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.5.600	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.8.1200	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1030.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1410.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.1440.230	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.120.1030	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.30.29.220	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.190.140	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.490	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1170.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.1860.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.40.210	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.60.15.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.630.150	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1500.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.2700	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3330.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.1050	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1200.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1740.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.90.940.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.20.170.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1440.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1090.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1750	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.1580.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1780.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
4.10.230.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.40.50.12000	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1140.32	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.40.50.360	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.1360.140	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.25.40.150	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.10.200	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.30.230.30	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.1620.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.20.58.1250	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.3270.10	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
2.20.25.190	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
3.20.20.20	-	1.00000000000941	9.41231164189316e-12	1	0	0	26	8522
1.10.20.10	-	1.00000000000986	9.86365156197499e-12	71	0	0	26	8522
1.20.120.350	-	1.00000000000986	9.86365156197499e-12	71	0	0	26	8522
2.10.90.10	-	1.00000000001022	1.02201606403949e-11	75	0	0	26	8522
3.30.70.141	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.40.50.800	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.40.800.20	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.40.50.200	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.30.1370.50	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.40.50.11210	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
1.20.1730.10	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
4.10.740.10	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.10.390.10	-	1.00000000001067	1.06723110481078e-11	11	0	0	26	8522
3.30.260.10	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
2.60.40.1730	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
4.10.10.10	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
3.10.20.30	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
2.40.50.90	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
3.30.40.180	-	1.00000000001089	1.08906641474974e-11	12	0	0	26	8522
4.10.400.10	-	1.0000000000109	1.08973732862376e-11	46	0	0	26	8522
3.40.33.10	-	1.00000000001114	1.11447733942427e-11	15	0	0	26	8522
1.10.150.60	-	1.00000000001114	1.11447733942427e-11	15	0	0	26	8522
1.20.140.100	-	1.00000000001114	1.11447733942427e-11	15	0	0	26	8522
3.60.15.10	-	1.00000000001114	1.11447733942427e-11	15	0	0	26	8522
1.10.1070.11	-	1.00000000001114	1.11447733942427e-11	15	0	0	26	8522
